,nc,ar,y
2023-11-01,81.0199966430664,82.68573512219292,80.44000244140625
2023-11-02,80.44000244140625,81.70809566812562,82.45999908447266
2023-11-03,82.45999908447266,81.95851929949046,80.51000213623047
2023-11-06,80.51000213623047,80.95194482389994,80.81999969482422
2023-11-07,80.81999969482422,80.67032290254966,77.37000274658203
2023-11-08,77.37000274658203,79.51790966735378,75.33000183105469
2023-11-09,75.33000183105469,78.25806425025239,75.73999786376953
2023-11-10,75.73999786376953,77.16955615040779,77.16999816894531
2023-11-13,77.16999816894531,76.95596818337519,78.26000213623047
2023-11-14,78.26000213623047,76.79699007134604,78.26000213623047
2023-11-15,78.26000213623047,76.9545818863853,76.66000366210938
2023-11-16,76.66000366210938,76.89636684902167,72.9000015258789
2023-11-17,72.9000015258789,75.7556938139053,75.88999938964844
2023-11-20,75.88999938964844,75.87631639658326,77.5999984741211
2023-11-21,77.5999984741211,76.21459306502672,77.7699966430664
2023-11-22,77.7699966430664,76.2784011705948,77.0999984741211
2023-11-24,77.0999984741211,76.16096233789263,75.54000091552734
2023-11-27,75.54000091552734,76.31844399150684,74.86000061035156
2023-11-28,74.86000061035156,75.99040930369961,76.41000366210938
2023-11-29,76.41000366210938,76.0345048751471,77.86000061035156
2023-11-30,77.86000061035156,76.36459079614428,75.95999908447266
2023-12-01,75.95999908447266,75.94487355091557,74.06999969482422
2023-12-04,74.06999969482422,75.28992910607498,73.04000091552734
2023-12-05,73.04000091552734,74.74431474094015,72.31999969482422
2023-12-06,72.31999969482422,73.98058336141732,69.37999725341797
2023-12-07,69.37999725341797,72.14947926340531,69.33999633789062
2023-12-08,69.33999633789062,70.97437480292595,71.2300033569336
2023-12-11,71.2300033569336,70.84267902189819,71.31999969482422
2023-12-12,71.31999969482422,70.71510304637194,68.61000061035156
2023-12-13,68.61000061035156,69.66946743186334,69.47000122070312
2023-12-14,69.47000122070312,69.66813049900207,71.58000183105469
2023-12-15,71.58000183105469,70.41514864166513,71.43000030517578
2023-12-18,71.43000030517578,70.5600761725807,72.47000122070312
2023-12-19,72.47000122070312,70.84698070004744,73.44000244140625
2023-12-20,73.44000244140625,71.78734762556954,74.22000122070312
2023-12-21,74.22000122070312,72.72902678039436,73.88999938964844
2023-12-22,73.88999938964844,73.05885526962285,73.55999755859375
2023-12-26,73.55999755859375,73.32618830360292,75.56999969482422
2023-12-27,75.56999969482422,74.11178696249496,74.11000061035156
2023-12-28,74.11000061035156,74.094992939998,71.7699966430664
2023-12-29,71.7699966430664,73.26217726161087,71.6500015258789
