model,series,h,band,nominal,picp,winkler,n
chronos_2_lora,brent_fut,22,splitCP80,0.8,0.208,120.842,106
chronos_2_lora,brent_fut,22,ACI80,0.8,0.755,127.321,106
chronos_2_lora,brent_fut,22,SPCI80,0.8,0.462,112.452,106
chronos_2_lora,brent_fut,22,splitCP90,0.9,0.509,167.645,106
chronos_2_lora,brent_fut,22,ACI90,0.9,0.755,160.046,106
chronos_2_lora,brent_fut,22,SPCI90,0.9,0.472,190.899,106
chronos_2_lora,brent_fut,22,CQR80,0.8,0.557,105.932,106
chronos_2_full,brent_fut,22,native80,0.8,0.538,103.324,106
chronos_2_full,brent_fut,22,splitCP80,0.8,0.217,121.831,106
chronos_2_full,brent_fut,22,ACI80,0.8,0.745,125.053,106
chronos_2_full,brent_fut,22,SPCI80,0.8,0.481,115.964,106
chronos_2_full,brent_fut,22,splitCP90,0.9,0.462,170.2,106
chronos_2_full,brent_fut,22,ACI90,0.9,0.755,174.172,106
chronos_2_full,brent_fut,22,SPCI90,0.9,0.5,194.053,106
chronos_2_full,brent_fut,22,CQR80,0.8,0.528,105.294,106
timesfm_25,brent_fut,22,native80,0.8,0.547,97.052,106
timesfm_25,brent_fut,22,splitCP80,0.8,0.245,115.709,106
timesfm_25,brent_fut,22,ACI80,0.8,0.755,129.055,106
timesfm_25,brent_fut,22,SPCI80,0.8,0.5,110.462,106
timesfm_25,brent_fut,22,splitCP90,0.9,0.538,160.352,106
timesfm_25,brent_fut,22,ACI90,0.9,0.755,181.466,106
timesfm_25,brent_fut,22,SPCI90,0.9,0.491,187.954,106
timesfm_25,brent_fut,22,CQR80,0.8,0.557,96.453,106
moirai2_small,brent_fut,22,native80,0.8,0.528,101.121,106
moirai2_small,brent_fut,22,splitCP80,0.8,0.255,115.983,106
moirai2_small,brent_fut,22,ACI80,0.8,0.755,114.559,106
moirai2_small,brent_fut,22,SPCI80,0.8,0.462,109.028,106
moirai2_small,brent_fut,22,splitCP90,0.9,0.528,162.239,106
moirai2_small,brent_fut,22,ACI90,0.9,0.755,151.072,106
moirai2_small,brent_fut,22,SPCI90,0.9,0.481,180.729,106
moirai2_small,brent_fut,22,CQR80,0.8,0.547,100.173,106
garch_t,natgas_fut,1,native80,0.8,0.962,0.404,106
garch_t,natgas_fut,1,splitCP80,0.8,0.943,0.346,106
garch_t,natgas_fut,1,ACI80,0.8,0.896,0.313,106
garch_t,natgas_fut,1,SPCI80,0.8,0.83,0.358,106
garch_t,natgas_fut,1,splitCP90,0.9,1.0,0.527,106
garch_t,natgas_fut,1,ACI90,0.9,0.981,0.468,106
garch_t,natgas_fut,1,SPCI90,0.9,0.953,0.427,106
garch_t,natgas_fut,1,CQR80,0.8,0.887,0.398,106
qr_ar,natgas_fut,1,native80,0.8,0.934,0.348,106
qr_ar,natgas_fut,1,splitCP80,0.8,0.962,0.36,106
qr_ar,natgas_fut,1,ACI80,0.8,0.925,0.339,106
qr_ar,natgas_fut,1,SPCI80,0.8,0.811,0.333,106
qr_ar,natgas_fut,1,splitCP90,0.9,1.0,0.541,106
qr_ar,natgas_fut,1,ACI90,0.9,0.981,0.763,106
qr_ar,natgas_fut,1,SPCI90,0.9,0.943,0.401,106
qr_ar,natgas_fut,1,CQR80,0.8,0.925,0.329,106
chronos_bolt_small,natgas_fut,1,native80,0.8,0.925,0.333,106
chronos_bolt_small,natgas_fut,1,splitCP80,0.8,0.972,0.397,106
chronos_bolt_small,natgas_fut,1,ACI80,0.8,0.953,0.356,106
chronos_bolt_small,natgas_fut,1,SPCI80,0.8,0.858,0.328,106
chronos_bolt_small,natgas_fut,1,splitCP90,0.9,1.0,0.566,106
chronos_bolt_small,natgas_fut,1,ACI90,0.9,0.981,0.561,106
chronos_bolt_small,natgas_fut,1,SPCI90,0.9,0.953,0.45,106
chronos_bolt_small,natgas_fut,1,CQR80,0.8,0.934,0.342,106
chronos_bolt_base,natgas_fut,1,native80,0.8,0.915,0.333,106
chronos_bolt_base,natgas_fut,1,splitCP80,0.8,0.981,0.39,106
chronos_bolt_base,natgas_fut,1,ACI80,0.8,0.925,0.366,106
chronos_bolt_base,natgas_fut,1,SPCI80,0.8,0.83,0.327,106
chronos_bolt_base,natgas_fut,1,splitCP90,0.9,0.991,0.544,106
chronos_bolt_base,natgas_fut,1,ACI90,0.9,0.981,0.565,106
chronos_bolt_base,natgas_fut,1,SPCI90,0.9,0.943,0.438,106
chronos_bolt_base,natgas_fut,1,CQR80,0.8,0.877,0.335,106
chronos_2,natgas_fut,1,native80,0.8,0.877,0.323,106
chronos_2,natgas_fut,1,splitCP80,0.8,0.981,0.386,106
chronos_2,natgas_fut,1,ACI80,0.8,0.925,0.374,106
chronos_2,natgas_fut,1,SPCI80,0.8,0.877,0.355,106
chronos_2,natgas_fut,1,splitCP90,0.9,1.0,0.576,106
chronos_2,natgas_fut,1,ACI90,0.9,0.981,0.803,106
chronos_2,natgas_fut,1,SPCI90,0.9,0.943,0.43,106
chronos_2,natgas_fut,1,CQR80,0.8,0.849,0.323,106
chronos_2_lora,natgas_fut,1,native80,0.8,0.868,0.323,106
chronos_2_lora,natgas_fut,1,splitCP80,0.8,0.962,0.394,106
chronos_2_lora,natgas_fut,1,ACI80,0.8,0.925,0.375,106
chronos_2_lora,natgas_fut,1,SPCI80,0.8,0.849,0.354,106
chronos_2_lora,natgas_fut,1,splitCP90,0.9,1.0,0.549,106
chronos_2_lora,natgas_fut,1,ACI90,0.9,0.981,0.574,106
chronos_2_lora,natgas_fut,1,SPCI90,0.9,0.962,0.424,106
chronos_2_lora,natgas_fut,1,CQR80,0.8,0.868,0.325,106
chronos_2_full,natgas_fut,1,native80,0.8,0.858,0.328,106
chronos_2_full,natgas_fut,1,splitCP80,0.8,0.962,0.39,106
chronos_2_full,natgas_fut,1,ACI80,0.8,0.915,0.367,106
chronos_2_full,natgas_fut,1,SPCI80,0.8,0.849,0.363,106
chronos_2_full,natgas_fut,1,splitCP90,0.9,1.0,0.576,106
chronos_2_full,natgas_fut,1,ACI90,0.9,0.981,0.512,106
chronos_2_full,natgas_fut,1,SPCI90,0.9,0.962,0.431,106
chronos_2_full,natgas_fut,1,CQR80,0.8,0.896,0.346,106
timesfm_25,natgas_fut,1,native80,0.8,0.887,0.323,106
timesfm_25,natgas_fut,1,splitCP80,0.8,0.972,0.366,106
timesfm_25,natgas_fut,1,ACI80,0.8,0.934,0.365,106
timesfm_25,natgas_fut,1,SPCI80,0.8,0.858,0.344,106
timesfm_25,natgas_fut,1,splitCP90,0.9,1.0,0.615,106
timesfm_25,natgas_fut,1,ACI90,0.9,0.981,0.803,106
timesfm_25,natgas_fut,1,SPCI90,0.9,0.953,0.447,106
timesfm_25,natgas_fut,1,CQR80,0.8,0.736,0.307,106
moirai2_small,natgas_fut,1,native80,0.8,0.83,0.299,106
moirai2_small,natgas_fut,1,splitCP80,0.8,0.972,0.366,106
moirai2_small,natgas_fut,1,ACI80,0.8,0.934,0.332,106
moirai2_small,natgas_fut,1,SPCI80,0.8,0.821,0.343,106
moirai2_small,natgas_fut,1,splitCP90,0.9,1.0,0.541,106
moirai2_small,natgas_fut,1,ACI90,0.9,0.981,0.558,106
moirai2_small,natgas_fut,1,SPCI90,0.9,0.962,0.455,106
moirai2_small,natgas_fut,1,CQR80,0.8,0.802,0.3,106
garch_t,natgas_fut,5,native80,0.8,0.962,0.973,106
garch_t,natgas_fut,5,splitCP80,0.8,1.0,0.883,106
garch_t,natgas_fut,5,ACI80,0.8,0.972,2.405,106
garch_t,natgas_fut,5,SPCI80,0.8,0.821,0.65,106
garch_t,natgas_fut,5,splitCP90,0.9,1.0,1.4,106
garch_t,natgas_fut,5,ACI90,0.9,1.0,5.194,106
garch_t,natgas_fut,5,SPCI90,0.9,0.972,0.779,106
garch_t,natgas_fut,5,CQR80,0.8,0.972,1.001,106
qr_ar,natgas_fut,5,native80,0.8,1.0,0.73,106
qr_ar,natgas_fut,5,splitCP80,0.8,1.0,0.9,106
qr_ar,natgas_fut,5,ACI80,0.8,0.972,2.015,106
qr_ar,natgas_fut,5,SPCI80,0.8,0.849,0.679,106
qr_ar,natgas_fut,5,splitCP90,0.9,1.0,1.353,106
qr_ar,natgas_fut,5,ACI90,0.9,1.0,4.383,106
qr_ar,natgas_fut,5,SPCI90,0.9,0.934,0.784,106
qr_ar,natgas_fut,5,CQR80,0.8,0.991,0.757,106
chronos_bolt_small,natgas_fut,5,native80,0.8,0.934,0.648,106
chronos_bolt_small,natgas_fut,5,splitCP80,0.8,1.0,0.935,106
chronos_bolt_small,natgas_fut,5,ACI80,0.8,0.962,2.568,106
chronos_bolt_small,natgas_fut,5,SPCI80,0.8,0.84,0.683,106
chronos_bolt_small,natgas_fut,5,splitCP90,0.9,1.0,1.567,106
chronos_bolt_small,natgas_fut,5,ACI90,0.9,1.0,6.278,106
chronos_bolt_small,natgas_fut,5,SPCI90,0.9,0.962,0.801,106
chronos_bolt_small,natgas_fut,5,CQR80,0.8,0.962,0.799,106
chronos_bolt_base,natgas_fut,5,native80,0.8,0.915,0.628,106
chronos_bolt_base,natgas_fut,5,splitCP80,0.8,1.0,0.901,106
chronos_bolt_base,natgas_fut,5,ACI80,0.8,0.972,2.904,106
chronos_bolt_base,natgas_fut,5,SPCI80,0.8,0.849,0.665,106
chronos_bolt_base,natgas_fut,5,splitCP90,0.9,1.0,1.462,106
chronos_bolt_base,natgas_fut,5,ACI90,0.9,1.0,6.209,106
chronos_bolt_base,natgas_fut,5,SPCI90,0.9,0.962,0.793,106
chronos_bolt_base,natgas_fut,5,CQR80,0.8,0.953,0.71,106
chronos_2,natgas_fut,5,native80,0.8,0.925,0.647,106
chronos_2,natgas_fut,5,splitCP80,0.8,1.0,0.848,106
chronos_2,natgas_fut,5,ACI80,0.8,0.972,2.451,106
chronos_2,natgas_fut,5,SPCI80,0.8,0.821,0.598,106
chronos_2,natgas_fut,5,splitCP90,0.9,1.0,1.34,106
chronos_2,natgas_fut,5,ACI90,0.9,1.0,6.027,106
chronos_2,natgas_fut,5,SPCI90,0.9,0.991,0.743,106
chronos_2,natgas_fut,5,CQR80,0.8,0.953,0.693,106
chronos_2_lora,natgas_fut,5,native80,0.8,0.925,0.649,106
chronos_2_lora,natgas_fut,5,splitCP80,0.8,1.0,0.849,106
chronos_2_lora,natgas_fut,5,ACI80,0.8,0.972,2.453,106
chronos_2_lora,natgas_fut,5,SPCI80,0.8,0.877,0.636,106
chronos_2_lora,natgas_fut,5,splitCP90,0.9,1.0,1.349,106
chronos_2_lora,natgas_fut,5,ACI90,0.9,1.0,6.027,106
chronos_2_lora,natgas_fut,5,SPCI90,0.9,0.953,0.754,106
chronos_2_lora,natgas_fut,5,CQR80,0.8,0.943,0.688,106
chronos_2_full,natgas_fut,5,native80,0.8,0.915,0.667,106
chronos_2_full,natgas_fut,5,splitCP80,0.8,0.991,0.838,106
chronos_2_full,natgas_fut,5,ACI80,0.8,0.962,2.064,106
chronos_2_full,natgas_fut,5,SPCI80,0.8,0.858,0.615,106
chronos_2_full,natgas_fut,5,splitCP90,0.9,1.0,1.452,106
chronos_2_full,natgas_fut,5,ACI90,0.9,1.0,4.554,106
chronos_2_full,natgas_fut,5,SPCI90,0.9,0.962,0.734,106
chronos_2_full,natgas_fut,5,CQR80,0.8,0.953,0.739,106
timesfm_25,natgas_fut,5,native80,0.8,0.925,0.658,106
timesfm_25,natgas_fut,5,splitCP80,0.8,1.0,0.903,106
timesfm_25,natgas_fut,5,ACI80,0.8,0.972,1.315,106
timesfm_25,natgas_fut,5,SPCI80,0.8,0.868,0.63,106
timesfm_25,natgas_fut,5,splitCP90,0.9,1.0,1.408,106
timesfm_25,natgas_fut,5,ACI90,0.9,1.0,4.2,106
timesfm_25,natgas_fut,5,SPCI90,0.9,0.962,0.764,106
timesfm_25,natgas_fut,5,CQR80,0.8,0.925,0.681,106
moirai2_small,natgas_fut,5,native80,0.8,0.915,0.642,106
moirai2_small,natgas_fut,5,splitCP80,0.8,1.0,0.907,106
moirai2_small,natgas_fut,5,ACI80,0.8,0.972,2.041,106
moirai2_small,natgas_fut,5,SPCI80,0.8,0.877,0.69,106
moirai2_small,natgas_fut,5,splitCP90,0.9,1.0,1.35,106
moirai2_small,natgas_fut,5,ACI90,0.9,1.0,4.437,106
moirai2_small,natgas_fut,5,SPCI90,0.9,0.972,0.795,106
moirai2_small,natgas_fut,5,CQR80,0.8,0.962,0.717,106
garch_t,natgas_fut,22,native80,0.8,0.953,3.051,106
garch_t,natgas_fut,22,splitCP80,0.8,0.972,2.145,106
garch_t,natgas_fut,22,ACI80,0.8,0.991,6.125,106
garch_t,natgas_fut,22,SPCI80,0.8,0.717,1.964,106
garch_t,natgas_fut,22,splitCP90,0.9,0.981,3.304,106
garch_t,natgas_fut,22,ACI90,0.9,0.991,8.96,106
garch_t,natgas_fut,22,SPCI90,0.9,0.896,2.467,106
garch_t,natgas_fut,22,CQR80,0.8,0.953,3.047,106
qr_ar,natgas_fut,22,native80,0.8,0.972,1.947,106
qr_ar,natgas_fut,22,splitCP80,0.8,0.972,2.191,106
qr_ar,natgas_fut,22,ACI80,0.8,0.991,6.269,106
qr_ar,natgas_fut,22,SPCI80,0.8,0.717,2.064,106
qr_ar,natgas_fut,22,splitCP90,0.9,0.972,3.336,106
qr_ar,natgas_fut,22,ACI90,0.9,0.991,9.251,106
qr_ar,natgas_fut,22,SPCI90,0.9,0.868,2.489,106
qr_ar,natgas_fut,22,CQR80,0.8,0.962,1.909,106
chronos_bolt_small,natgas_fut,22,native80,0.8,0.943,1.814,106
chronos_bolt_small,natgas_fut,22,splitCP80,0.8,0.972,2.508,106
chronos_bolt_small,natgas_fut,22,ACI80,0.8,0.991,6.456,106
chronos_bolt_small,natgas_fut,22,SPCI80,0.8,0.84,2.133,106
chronos_bolt_small,natgas_fut,22,splitCP90,0.9,0.972,3.695,106
chronos_bolt_small,natgas_fut,22,ACI90,0.9,0.991,8.001,106
chronos_bolt_small,natgas_fut,22,SPCI90,0.9,0.925,2.763,106
chronos_bolt_small,natgas_fut,22,CQR80,0.8,0.953,2.089,106
chronos_bolt_base,natgas_fut,22,native80,0.8,0.783,1.815,106
chronos_bolt_base,natgas_fut,22,splitCP80,0.8,0.972,2.4,106
chronos_bolt_base,natgas_fut,22,ACI80,0.8,0.991,4.675,106
chronos_bolt_base,natgas_fut,22,SPCI80,0.8,0.689,2.267,106
chronos_bolt_base,natgas_fut,22,splitCP90,0.9,0.972,3.441,106
chronos_bolt_base,natgas_fut,22,ACI90,0.9,0.991,8.179,106
chronos_bolt_base,natgas_fut,22,SPCI90,0.9,0.925,2.887,106
chronos_bolt_base,natgas_fut,22,CQR80,0.8,0.953,1.93,106
chronos_2,natgas_fut,22,native80,0.8,0.934,1.863,106
chronos_2,natgas_fut,22,splitCP80,0.8,0.981,2.175,106
chronos_2,natgas_fut,22,ACI80,0.8,0.981,4.901,106
chronos_2,natgas_fut,22,SPCI80,0.8,0.745,1.869,106
chronos_2,natgas_fut,22,splitCP90,0.9,0.981,3.241,106
chronos_2,natgas_fut,22,ACI90,0.9,0.991,8.574,106
chronos_2,natgas_fut,22,SPCI90,0.9,0.887,2.358,106
chronos_2,natgas_fut,22,CQR80,0.8,0.925,1.889,106
chronos_2_lora,natgas_fut,22,native80,0.8,0.934,1.882,106
chronos_2_lora,natgas_fut,22,splitCP80,0.8,0.981,2.185,106
chronos_2_lora,natgas_fut,22,ACI80,0.8,0.981,4.926,106
chronos_2_lora,natgas_fut,22,SPCI80,0.8,0.783,1.898,106
chronos_2_lora,natgas_fut,22,splitCP90,0.9,0.981,3.235,106
chronos_2_lora,natgas_fut,22,ACI90,0.9,0.991,8.68,106
chronos_2_lora,natgas_fut,22,SPCI90,0.9,0.887,2.352,106
chronos_2_lora,natgas_fut,22,CQR80,0.8,0.925,1.912,106
chronos_2_full,natgas_fut,22,native80,0.8,0.934,1.9,106
chronos_2_full,natgas_fut,22,splitCP80,0.8,0.981,2.164,106
chronos_2_full,natgas_fut,22,ACI80,0.8,0.991,5.857,106
chronos_2_full,natgas_fut,22,SPCI80,0.8,0.717,1.882,106
chronos_2_full,natgas_fut,22,splitCP90,0.9,0.981,3.298,106
chronos_2_full,natgas_fut,22,ACI90,0.9,0.991,8.441,106
chronos_2_full,natgas_fut,22,SPCI90,0.9,0.896,2.299,106
chronos_2_full,natgas_fut,22,CQR80,0.8,0.943,2.039,106
timesfm_25,natgas_fut,22,native80,0.8,0.962,1.554,106
timesfm_25,natgas_fut,22,splitCP80,0.8,0.981,1.873,106
timesfm_25,natgas_fut,22,ACI80,0.8,0.981,2.449,106
timesfm_25,natgas_fut,22,SPCI80,0.8,0.698,1.559,106
timesfm_25,natgas_fut,22,splitCP90,0.9,0.991,2.646,106
timesfm_25,natgas_fut,22,ACI90,0.9,1.0,6.683,106
timesfm_25,natgas_fut,22,SPCI90,0.9,0.906,1.691,106
timesfm_25,natgas_fut,22,CQR80,0.8,0.943,1.475,106
moirai2_small,natgas_fut,22,native80,0.8,0.934,1.748,106
moirai2_small,natgas_fut,22,splitCP80,0.8,0.972,2.127,106
moirai2_small,natgas_fut,22,ACI80,0.8,0.981,4.322,106
moirai2_small,natgas_fut,22,SPCI80,0.8,0.783,1.753,106
moirai2_small,natgas_fut,22,splitCP90,0.9,0.981,2.925,106
moirai2_small,natgas_fut,22,ACI90,0.9,0.991,6.736,106
moirai2_small,natgas_fut,22,SPCI90,0.9,0.896,2.134,106
moirai2_small,natgas_fut,22,CQR80,0.8,0.962,1.877,106
garch_t,gold_fut,1,native80,0.8,0.755,292.71,106
garch_t,gold_fut,1,splitCP80,0.8,0.726,298.9,106
garch_t,gold_fut,1,ACI80,0.8,0.858,289.106,106
garch_t,gold_fut,1,SPCI80,0.8,0.726,289.842,106
garch_t,gold_fut,1,splitCP90,0.9,0.83,364.352,106
garch_t,gold_fut,1,ACI90,0.9,0.925,346.62,106
garch_t,gold_fut,1,SPCI90,0.9,0.821,387.894,106
garch_t,gold_fut,1,CQR80,0.8,0.774,288.952,106
qr_ar,gold_fut,1,native80,0.8,0.547,328.164,106
qr_ar,gold_fut,1,splitCP80,0.8,0.736,296.081,106
qr_ar,gold_fut,1,ACI80,0.8,0.858,289.586,106
qr_ar,gold_fut,1,SPCI80,0.8,0.736,290.815,106
qr_ar,gold_fut,1,splitCP90,0.9,0.84,358.087,106
qr_ar,gold_fut,1,ACI90,0.9,0.934,343.287,106
qr_ar,gold_fut,1,SPCI90,0.9,0.821,381.19,106
qr_ar,gold_fut,1,CQR80,0.8,0.764,293.627,106
chronos_bolt_small,gold_fut,1,native80,0.8,0.868,295.804,106
chronos_bolt_small,gold_fut,1,splitCP80,0.8,0.717,335.432,106
chronos_bolt_small,gold_fut,1,ACI80,0.8,0.887,324.102,106
chronos_bolt_small,gold_fut,1,SPCI80,0.8,0.726,305.984,106
chronos_bolt_small,gold_fut,1,splitCP90,0.9,0.84,387.366,106
chronos_bolt_small,gold_fut,1,ACI90,0.9,0.943,379.428,106
chronos_bolt_small,gold_fut,1,SPCI90,0.9,0.83,394.83,106
chronos_bolt_small,gold_fut,1,CQR80,0.8,0.783,293.596,106
chronos_bolt_base,gold_fut,1,native80,0.8,0.755,292.604,106
chronos_bolt_base,gold_fut,1,splitCP80,0.8,0.726,314.755,106
chronos_bolt_base,gold_fut,1,ACI80,0.8,0.877,307.447,106
chronos_bolt_base,gold_fut,1,SPCI80,0.8,0.708,310.667,106
chronos_bolt_base,gold_fut,1,splitCP90,0.9,0.877,382.912,106
chronos_bolt_base,gold_fut,1,ACI90,0.9,0.953,389.273,106
chronos_bolt_base,gold_fut,1,SPCI90,0.9,0.811,394.168,106
chronos_bolt_base,gold_fut,1,CQR80,0.8,0.726,294.54,106
chronos_2,gold_fut,1,native80,0.8,0.802,291.302,106
chronos_2,gold_fut,1,splitCP80,0.8,0.717,299.058,106
chronos_2,gold_fut,1,ACI80,0.8,0.877,300.036,106
chronos_2,gold_fut,1,SPCI80,0.8,0.66,325.434,106
chronos_2,gold_fut,1,splitCP90,0.9,0.896,395.653,106
chronos_2,gold_fut,1,ACI90,0.9,0.962,348.943,106
chronos_2,gold_fut,1,SPCI90,0.9,0.83,409.274,106
chronos_2,gold_fut,1,CQR80,0.8,0.755,291.991,106
chronos_2_lora,gold_fut,1,native80,0.8,0.764,288.292,106
chronos_2_lora,gold_fut,1,splitCP80,0.8,0.726,304.983,106
chronos_2_lora,gold_fut,1,ACI80,0.8,0.868,307.279,106
chronos_2_lora,gold_fut,1,SPCI80,0.8,0.689,306.578,106
chronos_2_lora,gold_fut,1,splitCP90,0.9,0.877,377.747,106
chronos_2_lora,gold_fut,1,ACI90,0.9,0.953,355.438,106
chronos_2_lora,gold_fut,1,SPCI90,0.9,0.802,395.19,106
chronos_2_lora,gold_fut,1,CQR80,0.8,0.736,292.485,106
chronos_2_full,gold_fut,1,native80,0.8,0.585,350.415,106
chronos_2_full,gold_fut,1,splitCP80,0.8,0.689,342.566,106
chronos_2_full,gold_fut,1,ACI80,0.8,0.877,331.472,106
chronos_2_full,gold_fut,1,SPCI80,0.8,0.66,352.303,106
chronos_2_full,gold_fut,1,splitCP90,0.9,0.877,443.63,106
chronos_2_full,gold_fut,1,ACI90,0.9,0.953,436.098,106
chronos_2_full,gold_fut,1,SPCI90,0.9,0.802,421.967,106
chronos_2_full,gold_fut,1,CQR80,0.8,0.623,334.645,106
timesfm_25,gold_fut,1,native80,0.8,0.868,303.51,106
timesfm_25,gold_fut,1,splitCP80,0.8,0.755,295.229,106
timesfm_25,gold_fut,1,ACI80,0.8,0.868,308.522,106
timesfm_25,gold_fut,1,SPCI80,0.8,0.726,282.052,106
timesfm_25,gold_fut,1,splitCP90,0.9,0.83,362.875,106
timesfm_25,gold_fut,1,ACI90,0.9,0.953,350.929,106
timesfm_25,gold_fut,1,SPCI90,0.9,0.83,390.645,106
timesfm_25,gold_fut,1,CQR80,0.8,0.821,299.546,106
moirai2_small,gold_fut,1,native80,0.8,0.755,304.58,106
moirai2_small,gold_fut,1,splitCP80,0.8,0.67,322.224,106
moirai2_small,gold_fut,1,ACI80,0.8,0.849,312.88,106
moirai2_small,gold_fut,1,SPCI80,0.8,0.745,316.831,106
moirai2_small,gold_fut,1,splitCP90,0.9,0.868,390.103,106
moirai2_small,gold_fut,1,ACI90,0.9,0.943,374.955,106
moirai2_small,gold_fut,1,SPCI90,0.9,0.811,419.938,106
moirai2_small,gold_fut,1,CQR80,0.8,0.783,302.47,106
garch_t,gold_fut,5,native80,0.8,0.745,713.46,106
garch_t,gold_fut,5,splitCP80,0.8,0.717,688.813,106
garch_t,gold_fut,5,ACI80,0.8,0.887,846.965,106
garch_t,gold_fut,5,SPCI80,0.8,0.689,766.898,106
garch_t,gold_fut,5,splitCP90,0.9,0.849,923.403,106
garch_t,gold_fut,5,ACI90,0.9,0.962,1188.242,106
garch_t,gold_fut,5,SPCI90,0.9,0.755,1065.234,106
garch_t,gold_fut,5,CQR80,0.8,0.821,710.573,106
qr_ar,gold_fut,5,native80,0.8,0.594,721.978,106
qr_ar,gold_fut,5,splitCP80,0.8,0.736,680.854,106
qr_ar,gold_fut,5,ACI80,0.8,0.877,858.458,106
qr_ar,gold_fut,5,SPCI80,0.8,0.726,762.775,106
qr_ar,gold_fut,5,splitCP90,0.9,0.849,930.5,106
qr_ar,gold_fut,5,ACI90,0.9,0.962,1147.988,106
qr_ar,gold_fut,5,SPCI90,0.9,0.764,1050.175,106
qr_ar,gold_fut,5,CQR80,0.8,0.764,673.347,106
chronos_bolt_small,gold_fut,5,native80,0.8,0.792,714.572,106
chronos_bolt_small,gold_fut,5,splitCP80,0.8,0.698,782.661,106
chronos_bolt_small,gold_fut,5,ACI80,0.8,0.896,888.157,106
chronos_bolt_small,gold_fut,5,SPCI80,0.8,0.698,853.136,106
chronos_bolt_small,gold_fut,5,splitCP90,0.9,0.821,1053.85,106
chronos_bolt_small,gold_fut,5,ACI90,0.9,0.972,1263.649,106
chronos_bolt_small,gold_fut,5,SPCI90,0.9,0.726,1252.765,106
chronos_bolt_small,gold_fut,5,CQR80,0.8,0.792,717.801,106
chronos_bolt_base,gold_fut,5,native80,0.8,0.774,704.943,106
chronos_bolt_base,gold_fut,5,splitCP80,0.8,0.679,765.857,106
chronos_bolt_base,gold_fut,5,ACI80,0.8,0.868,955.478,106
chronos_bolt_base,gold_fut,5,SPCI80,0.8,0.689,799.386,106
chronos_bolt_base,gold_fut,5,splitCP90,0.9,0.821,1041.254,106
chronos_bolt_base,gold_fut,5,ACI90,0.9,0.981,1172.344,106
chronos_bolt_base,gold_fut,5,SPCI90,0.9,0.783,1087.034,106
chronos_bolt_base,gold_fut,5,CQR80,0.8,0.802,708.076,106
chronos_2,gold_fut,5,native80,0.8,0.849,676.132,106
chronos_2,gold_fut,5,splitCP80,0.8,0.708,720.758,106
chronos_2,gold_fut,5,ACI80,0.8,0.896,841.187,106
chronos_2,gold_fut,5,SPCI80,0.8,0.726,754.351,106
chronos_2,gold_fut,5,splitCP90,0.9,0.821,989.521,106
chronos_2,gold_fut,5,ACI90,0.9,0.981,1072.266,106
chronos_2,gold_fut,5,SPCI90,0.9,0.774,1094.907,106
chronos_2,gold_fut,5,CQR80,0.8,0.868,681.855,106
chronos_2_lora,gold_fut,5,native80,0.8,0.83,692.981,106
chronos_2_lora,gold_fut,5,splitCP80,0.8,0.717,734.883,106
chronos_2_lora,gold_fut,5,ACI80,0.8,0.877,939.664,106
chronos_2_lora,gold_fut,5,SPCI80,0.8,0.698,795.394,106
chronos_2_lora,gold_fut,5,splitCP90,0.9,0.792,1002.121,106
chronos_2_lora,gold_fut,5,ACI90,0.9,0.981,1175.011,106
chronos_2_lora,gold_fut,5,SPCI90,0.9,0.774,1133.291,106
chronos_2_lora,gold_fut,5,CQR80,0.8,0.849,699.396,106
chronos_2_full,gold_fut,5,native80,0.8,0.83,658.594,106
chronos_2_full,gold_fut,5,splitCP80,0.8,0.717,761.606,106
chronos_2_full,gold_fut,5,ACI80,0.8,0.868,902.923,106
chronos_2_full,gold_fut,5,SPCI80,0.8,0.745,732.249,106
chronos_2_full,gold_fut,5,splitCP90,0.9,0.83,1055.719,106
chronos_2_full,gold_fut,5,ACI90,0.9,0.981,1087.149,106
chronos_2_full,gold_fut,5,SPCI90,0.9,0.811,977.123,106
chronos_2_full,gold_fut,5,CQR80,0.8,0.83,662.242,106
timesfm_25,gold_fut,5,native80,0.8,0.877,656.078,106
timesfm_25,gold_fut,5,splitCP80,0.8,0.792,637.671,106
timesfm_25,gold_fut,5,ACI80,0.8,0.877,822.69,106
timesfm_25,gold_fut,5,SPCI80,0.8,0.755,670.86,106
timesfm_25,gold_fut,5,splitCP90,0.9,0.868,873.196,106
timesfm_25,gold_fut,5,ACI90,0.9,0.962,979.861,106
timesfm_25,gold_fut,5,SPCI90,0.9,0.84,901.406,106
timesfm_25,gold_fut,5,CQR80,0.8,0.887,663.013,106
moirai2_small,gold_fut,5,native80,0.8,0.83,686.581,106
moirai2_small,gold_fut,5,splitCP80,0.8,0.717,710.208,106
moirai2_small,gold_fut,5,ACI80,0.8,0.887,861.823,106
moirai2_small,gold_fut,5,SPCI80,0.8,0.708,799.825,106
moirai2_small,gold_fut,5,splitCP90,0.9,0.84,961.254,106
moirai2_small,gold_fut,5,ACI90,0.9,0.962,1264.303,106
moirai2_small,gold_fut,5,SPCI90,0.9,0.755,1105.709,106
moirai2_small,gold_fut,5,CQR80,0.8,0.792,693.186,106
garch_t,gold_fut,22,native80,0.8,0.66,1360.832,106
garch_t,gold_fut,22,splitCP80,0.8,0.5,1592.804,106
garch_t,gold_fut,22,ACI80,0.8,0.84,1453.041,106
