target_date,origin_date,actual,origin_price,q05,q10,q25,q50,q75,q90,q95
2023-06-22,2023-06-21,3.888499975204468,3.91100001335144,3.839827537536621,3.839827537536621,3.870565414428711,3.9023406505584717,3.934725046157837,3.959380865097046,3.959380865097046
2023-06-23,2023-06-22,3.805999994277954,3.888499975204468,3.8189916610717773,3.8189916610717773,3.849496364593506,3.8807313442230225,3.913297653198242,3.9384617805480957,3.9384617805480957
2023-06-26,2023-06-23,3.786499977111816,3.805999994277954,3.7325470447540283,3.7325470447540283,3.7651782035827637,3.798062562942505,3.8339650630950928,3.8630197048187256,3.8630197048187256
2023-06-27,2023-06-26,3.7815001010894775,3.786499977111816,3.7159976959228516,3.7159976959228516,3.750091552734375,3.7841413021087646,3.8213064670562744,3.852908134460449,3.852908134460449
2023-06-28,2023-06-27,3.7204999923706055,3.7815001010894775,3.716850996017456,3.716850996017456,3.750979423522949,3.784635066986084,3.8213934898376465,3.854637384414673,3.854637384414673
2023-06-29,2023-06-28,3.677500009536743,3.7204999923706055,3.6548705101013184,3.6548705101013184,3.692401885986328,3.7294633388519287,3.7699241638183594,3.807387113571167,3.807387113571167
2023-06-30,2023-06-29,3.740999937057495,3.677500009536743,3.6071407794952393,3.6071407794952393,3.6477155685424805,3.6881299018859863,3.732257843017578,3.7736976146698,3.7736976146698
2023-07-03,2023-06-30,3.7790000438690186,3.740999937057495,3.7027268409729004,3.7027268409729004,3.7379703521728516,3.773040533065796,3.8106002807617188,3.8442249298095703,3.8442249298095703
2023-07-05,2023-07-03,3.753499984741211,3.7790000438690186,3.7402451038360596,3.7402451038360596,3.774592876434326,3.808328866958618,3.843937873840332,3.8754382133483887,3.8754382133483887
2023-07-06,2023-07-05,3.7200000286102295,3.753499984741211,3.7022039890289307,3.7022039890289307,3.736837148666382,3.7700281143188477,3.805549144744873,3.8373544216156006,3.8373544216156006
2023-07-07,2023-07-06,3.766999959945679,3.7200000286102295,3.652421474456787,3.652421474456787,3.687926769256592,3.722186803817749,3.7594246864318848,3.7929763793945312,3.7929763793945312
2023-07-10,2023-07-07,3.7715001106262207,3.766999959945679,3.7020092010498047,3.7020092010498047,3.7361860275268555,3.7693495750427246,3.8041348457336426,3.8338654041290283,3.8338654041290283
2023-07-11,2023-07-10,3.753499984741211,3.7715001106262207,3.7038180828094482,3.7038180828094482,3.7382164001464844,3.7719523906707764,3.806821823120117,3.8368377685546875,3.8368377685546875
2023-07-12,2023-07-11,3.8420000076293945,3.753499984741211,3.6793038845062256,3.6793038845062256,3.715038537979126,3.749748945236206,3.7854740619659424,3.8164823055267334,3.8164823055267334
2023-07-13,2023-07-12,3.929500102996826,3.8420000076293945,3.7629575729370117,3.7629575729370117,3.7975921630859375,3.831693649291992,3.8649768829345703,3.891602039337158,3.891602039337158
2023-07-14,2023-07-13,3.921999931335449,3.929500102996826,3.8375630378723145,3.8375630378723145,3.8756258487701416,3.914907693862915,3.951979160308838,3.982611656188965,3.982611656188965
2023-07-17,2023-07-14,3.8320000171661377,3.921999931335449,3.8282902240753174,3.8282902240753174,3.861043930053711,3.8942172527313232,3.925914764404297,3.950949192047119,3.950949192047119
2023-07-18,2023-07-17,3.815999984741211,3.8320000171661377,3.7494454383850098,3.7494454383850098,3.7838940620422363,3.818389892578125,3.8531484603881836,3.8819854259490967,3.8819854259490967
2023-07-19,2023-07-18,3.799499988555908,3.815999984741211,3.732255458831787,3.732255458831787,3.767354726791382,3.802098512649536,3.8375487327575684,3.8672986030578613,3.8672986030578613
2023-07-20,2023-07-19,3.817500114440918,3.799499988555908,3.7256455421447754,3.7256455421447754,3.759765625,3.7933175563812256,3.8277430534362793,3.857567071914673,3.857567071914673
2023-07-21,2023-07-20,3.802999973297119,3.817500114440918,3.743184804916382,3.743184804916382,3.7767863273620605,3.810269355773926,3.844616413116455,3.8748340606689453,3.8748340606689453
